,date,County,county_fips,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,median_square_feet,average_listing_price,total_listing_count
176657,2017-10-01,burke,37023,199900.0,394.0,99.0,80.0,0.0,56.0,1967.0,309619.0,425.0
176724,2017-09-01,macon,37113,364000.0,918.0,137.0,84.0,4.0,92.0,2103.0,580382.0,1087.0
176730,2017-09-01,alamance,37001,205000.0,1131.0,82.0,364.0,12.0,304.0,2029.0,269509.0,1268.0
176742,2017-09-01,catawba,37035,269900.0,810.0,94.0,220.0,12.0,192.0,2332.0,330657.0,984.0
176870,2017-09-01,richmond,37153,139500.0,179.0,96.0,20.0,0.0,16.0,1813.0,188835.0,198.0
176898,2017-09-01,anson,37007,126000.0,80.0,149.0,16.0,0.0,20.0,1900.0,158824.0,91.0
176914,2017-09-01,person,37145,237000.0,143.0,103.0,28.0,0.0,24.0,1839.0,327228.0,167.0
176954,2017-09-01,duplin,37061,159000.0,146.0,117.0,12.0,0.0,36.0,1876.0,193658.0,176.0
177028,2017-09-01,greene,37079,96900.0,33.0,102.0,8.0,0.0,8.0,1318.0,125703.0,38.0
177040,2017-09-01,moore,37125,299900.0,1067.0,106.0,224.0,12.0,144.0,2500.0,374047.0,1299.0
177069,2017-09-01,cherokee,37039,185000.0,806.0,107.0,108.0,0.0,108.0,1708.0,227150.0,809.0
177109,2017-09-01,gaston,37071,224900.0,594.0,64.0,280.0,48.0,252.0,2095.0,268699.0,1004.0
177128,2017-09-01,durham,37063,324900.0,617.0,51.0,396.0,44.0,216.0,2297.0,397682.0,935.0
177149,2017-09-01,buncombe,37021,425000.0,1464.0,72.0,356.0,44.0,648.0,2235.0,620889.0,1927.0
177173,2017-09-01,sampson,37163,141000.0,98.0,95.0,24.0,0.0,24.0,1852.0,185270.0,125.0
177195,2017-09-01,stanly,37167,282500.0,315.0,101.0,76.0,4.0,72.0,2148.0,367673.0,399.0
177252,2017-09-01,pender,37141,297900.0,349.0,91.0,80.0,8.0,88.0,2340.0,353711.0,520.0
177253,2017-09-01,lincoln,37109,329900.0,450.0,82.0,96.0,20.0,156.0,2501.0,403993.0,614.0
177320,2017-09-01,yancey,37199,275000.0,436.0,171.0,40.0,0.0,52.0,1956.0,377611.0,452.0
177321,2017-09-01,caswell,37033,239900.0,57.0,151.0,8.0,0.0,4.0,1952.0,396721.0,59.0
177354,2017-09-01,lenoir,37107,123000.0,244.0,122.0,40.0,0.0,28.0,1919.0,141502.0,277.0
177383,2017-09-01,edgecombe,37065,79900.0,167.0,158.0,16.0,0.0,32.0,1544.0,113295.0,200.0
177400,2017-09-01,hoke,37093,186000.0,309.0,78.0,88.0,4.0,40.0,2100.0,193603.0,435.0
177401,2017-09-01,hyde,37095,359000.0,46.0,155.0,4.0,0.0,4.0,1560.0,334044.0,51.0
177415,2017-09-01,graham,37075,239900.0,106.0,130.0,16.0,0.0,12.0,1550.0,314396.0,112.0
177420,2017-09-01,northampton,37131,95000.0,77.0,161.0,4.0,0.0,12.0,1630.0,200692.0,90.0
177425,2017-09-01,carteret,37031,309000.0,1161.0,130.0,192.0,12.0,316.0,1750.0,382733.0,1447.0
177466,2017-09-01,brunswick,37019,308174.0,2190.0,117.0,476.0,72.0,532.0,1980.0,404232.0,2992.0
177476,2017-09-01,iredell,37097,354900.0,1063.0,78.0,308.0,44.0,408.0,2926.0,487901.0,1387.0
177486,2017-09-01,dare,37055,439000.0,1030.0,140.0,144.0,4.0,160.0,2166.0,587026.0,1261.0
177516,2017-09-01,stokes,37169,199900.0,150.0,85.0,40.0,0.0,28.0,2604.0,315952.0,177.0
177531,2017-09-01,hertford,37091,139900.0,89.0,178.0,4.0,0.0,12.0,1803.0,160814.0,96.0
177533,2017-09-01,davidson,37057,174900.0,568.0,98.0,156.0,8.0,156.0,2108.0,230694.0,663.0
177563,2017-09-01,new hanover,37129,334582.0,1698.0,85.0,416.0,84.0,696.0,2170.0,506340.0,2547.0
177592,2017-09-01,watauga,37189,325000.0,1380.0,134.0,140.0,4.0,196.0,2100.0,476070.0,1610.0
177655,2017-09-01,pamlico,37137,289500.0,175.0,186.0,16.0,0.0,32.0,1880.0,350641.0,210.0
177660,2017-09-01,chatham,37037,499900.0,436.0,110.0,84.0,8.0,84.0,3187.0,601767.0,517.0
177728,2017-09-01,gates,37073,165000.0,32.0,102.0,8.0,0.0,12.0,1869.0,174338.0,35.0
177741,2017-09-01,johnston,37101,259900.0,702.0,61.0,272.0,16.0,212.0,2393.0,280432.0,933.0
177805,2017-09-01,rutherford,37161,244500.0,629.0,103.0,120.0,4.0,108.0,1977.0,349588.0,702.0
177819,2017-09-01,rowan,37159,189900.0,567.0,88.0,124.0,12.0,204.0,2014.0,261194.0,698.0
177822,2017-09-01,clay,37043,269000.0,445.0,150.0,36.0,0.0,52.0,2020.0,382640.0,445.0
177851,2017-09-01,randolph,37151,184800.0,458.0,93.0,92.0,8.0,100.0,2000.0,258933.0,538.0
177897,2017-09-01,montgomery,37123,149900.0,44.0,140.0,12.0,0.0,4.0,1768.0,222273.0,50.0
177911,2017-09-01,currituck,37053,379000.0,651.0,116.0,104.0,16.0,100.0,2424.0,562624.0,745.0
177921,2017-09-01,cabarrus,37025,299000.0,539.0,59.0,252.0,56.0,320.0,2558.0,326719.0,837.0
177933,2017-09-01,cleveland,37045,139900.0,435.0,95.0,116.0,8.0,112.0,1800.0,195359.0,479.0
177934,2017-09-01,davie,37059,262900.0,264.0,113.0,56.0,0.0,60.0,1867.0,354034.0,309.0
177986,2017-09-01,pasquotank,37139,199900.0,265.0,106.0,56.0,4.0,56.0,2155.0,215356.0,305.0
178169,2017-09-01,onslow,37133,190000.0,1542.0,94.0,400.0,40.0,368.0,1715.0,247351.0,2222.0
178193,2017-09-01,union,37179,424900.0,955.0,68.0,336.0,84.0,496.0,3330.0,512200.0,1282.0
178194,2017-09-01,vance,37181,172490.0,106.0,89.0,24.0,0.0,16.0,1805.0,210090.0,126.0
178196,2017-09-01,avery,37011,239000.0,350.0,124.0,20.0,0.0,32.0,1435.0,458491.0,394.0
178233,2017-09-01,rockingham,37157,149500.0,513.0,129.0,100.0,0.0,108.0,1724.0,224375.0,559.0
178234,2017-09-01,alexander,37003,189900.0,139.0,85.0,36.0,0.0,48.0,1949.0,255127.0,159.0
178287,2017-09-01,wayne,37191,161900.0,482.0,82.0,108.0,0.0,76.0,1814.0,178502.0,497.0
178300,2017-09-01,camden,37029,274900.0,109.0,100.0,16.0,0.0,8.0,2202.0,302331.0,127.0
178328,2017-09-01,polk,37149,399000.0,355.0,125.0,72.0,0.0,56.0,2343.0,563249.0,394.0
178330,2017-09-01,haywood,37087,299000.0,600.0,108.0,96.0,12.0,220.0,2128.0,402215.0,769.0
178370,2017-09-01,madison,37115,339900.0,192.0,137.0,24.0,0.0,44.0,1980.0,429869.0,222.0
178430,2017-09-01,halifax,37083,197500.0,243.0,120.0,28.0,0.0,32.0,1971.0,278869.0,294.0
178474,2017-09-01,franklin,37069,286142.0,245.0,61.0,104.0,4.0,60.0,2400.0,303149.0,306.0
178495,2017-09-01,chowan,37041,239000.0,162.0,150.0,20.0,0.0,12.0,2064.0,295329.0,172.0
178496,2017-09-01,mitchell,37121,210000.0,273.0,165.0,16.0,0.0,32.0,1680.0,252230.0,281.0
178523,2017-09-01,forsyth,37067,214900.0,1499.0,71.0,512.0,36.0,400.0,2355.0,312290.0,1830.0
178524,2017-09-01,nash,37127,139990.0,438.0,88.0,96.0,12.0,100.0,1749.0,185302.0,574.0
178537,2017-09-01,surry,37171,179900.0,310.0,117.0,56.0,0.0,60.0,1950.0,252519.0,338.0
178579,2017-09-01,mecklenburg,37119,384900.0,3241.0,53.0,1672.0,328.0,1832.0,2666.0,531532.0,5199.0
178583,2017-09-01,tyrrell,37177,199500.0,20.0,149.0,0.0,0.0,0.0,1986.0,208926.0,24.0
178614,2017-09-01,jones,37103,157000.0,35.0,106.0,8.0,0.0,8.0,1803.0,177800.0,39.0
178638,2017-09-01,jackson,37099,399000.0,1123.0,158.0,96.0,4.0,140.0,2250.0,668784.0,1249.0
178716,2017-09-01,scotland,37165,136900.0,156.0,138.0,24.0,0.0,12.0,2000.0,169701.0,161.0
178744,2017-09-01,yadkin,37197,199900.0,107.0,88.0,24.0,0.0,16.0,2008.0,265520.0,124.0
178788,2017-09-01,transylvania,37175,429000.0,549.0,151.0,44.0,8.0,104.0,2464.0,663758.0,630.0
178980,2017-09-01,henderson,37089,369900.0,682.0,85.0,180.0,20.0,252.0,2464.0,526374.0,897.0
178992,2017-09-01,wilson,37195,129900.0,318.0,102.0,68.0,12.0,72.0,1794.0,163263.0,451.0
179037,2017-09-01,craven,37049,190000.0,621.0,88.0,156.0,8.0,144.0,1916.0,247572.0,862.0
179105,2017-09-01,guilford,37081,239900.0,1983.0,78.0,660.0,20.0,620.0,1952.0,324280.0,2397.0
179120,2017-09-01,swain,37173,279900.0,189.0,152.0,16.0,0.0,20.0,2100.0,412820.0,213.0
179135,2017-09-01,perquimans,37143,299900.0,158.0,129.0,24.0,0.0,24.0,2418.0,323996.0,172.0
179167,2017-09-01,robeson,37155,139900.0,288.0,108.0,44.0,0.0,44.0,1950.0,158705.0,357.0
179180,2017-09-01,bladen,37017,159500.0,101.0,133.0,12.0,0.0,8.0,1532.0,186618.0,116.0
179283,2017-09-01,cumberland,37051,150000.0,2192.0,81.0,508.0,28.0,476.0,1750.0,180631.0,2825.0
179291,2017-09-01,orange,37135,405945.0,493.0,72.0,128.0,8.0,108.0,2584.0,527676.0,605.0
179348,2017-09-01,bertie,37015,99000.0,57.0,135.0,8.0,0.0,8.0,1711.0,174503.0,62.0
179378,2017-09-01,wilkes,37193,234900.0,290.0,107.0,52.0,0.0,36.0,1875.0,360756.0,353.0
179403,2017-09-01,granville,37077,234900.0,111.0,92.0,48.0,0.0,36.0,2410.0,293905.0,150.0
179406,2017-09-01,wake,37183,390393.0,4062.0,63.0,1764.0,188.0,1404.0,2809.0,467888.0,5513.0
179420,2017-09-01,alleghany,37005,221900.0,257.0,148.0,16.0,0.0,28.0,1832.0,274685.0,288.0
179504,2017-09-01,martin,37117,99900.0,91.0,143.0,8.0,0.0,8.0,1673.0,115744.0,106.0
179585,2017-09-01,washington,37187,120000.0,42.0,114.0,4.0,0.0,4.0,1920.0,173209.0,50.0
179588,2017-09-01,burke,37023,195000.0,428.0,97.0,92.0,0.0,72.0,1950.0,302181.0,452.0
179632,2017-09-01,pitt,37147,183600.0,603.0,71.0,192.0,8.0,96.0,2016.0,222519.0,949.0
179660,2017-09-01,columbus,37047,149900.0,177.0,102.0,24.0,0.0,40.0,1888.0,211939.0,214.0
179667,2017-09-01,harnett,37085,184900.0,921.0,79.0,220.0,4.0,188.0,2066.0,201168.0,1155.0
179682,2017-09-01,caldwell,37027,179900.0,286.0,92.0,60.0,4.0,52.0,1875.0,246815.0,338.0
179687,2017-09-01,lee,37105,209999.0,484.0,92.0,108.0,4.0,100.0,2260.0,230561.0,621.0
179709,2017-09-01,warren,37185,174900.0,43.0,114.0,4.0,0.0,4.0,2101.0,270976.0,51.0
179762,2017-09-01,mcdowell,37111,289000.0,281.0,122.0,48.0,0.0,44.0,2042.0,374999.0,310.0
179773,2017-09-01,ashe,37009,259500.0,385.0,129.0,48.0,0.0,48.0,1634.0,330049.0,461.0
179823,2017-09-01,beaufort,37013,249900.0,379.0,120.0,60.0,4.0,72.0,2074.0,275353.0,450.0
179832,2017-08-01,rowan,37159,199700.0,545.0,90.0,180.0,12.0,160.0,2101.0,266424.0,679.0
179844,2017-08-01,madison,37115,342500.0,192.0,133.0,24.0,0.0,44.0,1972.0,425486.0,226.0
179862,2017-08-01,warren,37185,150000.0,41.0,106.0,4.0,0.0,4.0,2167.0,277275.0,46.0
179889,2017-08-01,avery,37011,232000.0,366.0,100.0,48.0,0.0,40.0,1374.0,444250.0,416.0
179894,2017-08-01,perquimans,37143,287400.0,168.0,121.0,28.0,0.0,24.0,2483.0,308533.0,179.0
179915,2017-08-01,union,37179,431700.0,966.0,61.0,356.0,72.0,464.0,3362.0,524879.0,1323.0
179919,2017-08-01,pasquotank,37139,199900.0,276.0,92.0,48.0,4.0,40.0,2155.0,212675.0,311.0
179950,2017-08-01,onslow,37133,187700.0,1574.0,91.0,404.0,80.0,396.0,1689.0,244192.0,2313.0
179953,2017-08-01,transylvania,37175,426250.0,557.0,139.0,80.0,8.0,112.0,2481.0,655532.0,651.0
179988,2017-08-01,martin,37117,98950.0,93.0,138.0,8.0,0.0,4.0,1673.0,113469.0,111.0
180019,2017-08-01,surry,37171,180950.0,307.0,109.0,64.0,4.0,56.0,1942.0,252263.0,335.0
180033,2017-08-01,randolph,37151,172400.0,465.0,77.0,140.0,0.0,100.0,1860.0,253730.0,555.0
180052,2017-08-01,watauga,37189,324950.0,1431.0,117.0,176.0,4.0,200.0,2094.0,465469.0,1655.0
180167,2017-08-01,cabarrus,37025,305500.0,563.0,57.0,308.0,80.0,308.0,2663.0,324272.0,923.0
180176,2017-08-01,beaufort,37013,254500.0,378.0,126.0,88.0,0.0,68.0,2087.0,280490.0,459.0
180218,2017-08-01,alleghany,37005,220450.0,265.0,132.0,16.0,0.0,24.0,1811.0,271265.0,289.0
180228,2017-08-01,richmond,37153,125000.0,186.0,89.0,36.0,0.0,40.0,1859.0,177126.0,204.0
180358,2017-08-01,person,37145,237000.0,141.0,109.0,40.0,0.0,32.0,1862.0,318401.0,172.0
180360,2017-08-01,halifax,37083,186400.0,248.0,108.0,36.0,0.0,32.0,1913.0,270735.0,300.0
180371,2017-08-01,buncombe,37021,424500.0,1403.0,66.0,468.0,48.0,620.0,2263.0,624912.0,1862.0
180398,2017-08-01,craven,37049,194000.0,616.0,95.0,192.0,4.0,144.0,1930.0,248883.0,883.0
180409,2017-08-01,cleveland,37045,139900.0,447.0,99.0,128.0,8.0,100.0,1774.0,199352.0,504.0
180434,2017-08-01,edgecombe,37065,80100.0,176.0,136.0,28.0,0.0,36.0,1531.0,110879.0,211.0
180488,2017-08-01,currituck,37053,375000.0,646.0,118.0,144.0,4.0,84.0,2415.0,567140.0,724.0
180499,2017-08-01,gaston,37071,236445.0,623.0,64.0,312.0,48.0,272.0,2099.0,272550.0,1012.0
180526,2017-08-01,hoke,37093,188250.0,309.0,75.0,92.0,0.0,64.0,2100.0,195318.0,433.0
180583,2017-08-01,alexander,37003,194900.0,139.0,89.0,40.0,0.0,36.0,1935.0,238863.0,158.0
180594,2017-08-01,columbus,37047,145750.0,166.0,102.0,32.0,0.0,24.0,1850.0,201791.0,204.0
180631,2017-08-01,johnston,37101,254900.0,701.0,66.0,280.0,16.0,240.0,2346.0,277658.0,959.0
180697,2017-08-01,wilkes,37193,229950.0,295.0,104.0,60.0,0.0,24.0,1890.0,333761.0,353.0
180737,2017-08-01,mitchell,37121,212500.0,284.0,153.0,24.0,0.0,44.0,1694.0,252146.0,294.0
180739,2017-08-01,scotland,37165,135500.0,158.0,146.0,24.0,0.0,16.0,2009.0,167673.0,163.0
180784,2017-08-01,mecklenburg,37119,389000.0,3249.0,51.0,1832.0,336.0,1824.0,2738.0,527096.0,5348.0
180796,2017-08-01,henderson,37089,381995.0,689.0,76.0,184.0,16.0,268.0,2515.0,525905.0,907.0
180844,2017-08-01,harnett,37085,186250.0,904.0,88.0,260.0,16.0,196.0,2100.0,205917.0,1122.0
180847,2017-08-01,montgomery,37123,149900.0,48.0,160.0,8.0,0.0,4.0,1768.0,233895.0,53.0
180868,2017-08-01,stanly,37167,293900.0,304.0,105.0,84.0,4.0,108.0,2162.0,368030.0,396.0
180910,2017-08-01,ashe,37009,260000.0,406.0,129.0,44.0,0.0,76.0,1634.0,336255.0,473.0
180935,2017-08-01,yadkin,37197,199900.0,112.0,162.0,28.0,0.0,8.0,1987.0,275919.0,131.0
180946,2017-08-01,bladen,37017,165000.0,98.0,124.0,20.0,0.0,12.0,1488.0,186455.0,112.0
180956,2017-08-01,wake,37183,390400.0,3979.0,61.0,1852.0,164.0,1292.0,2824.0,467695.0,5572.0
180960,2017-08-01,guilford,37081,235518.0,1988.0,74.0,684.0,16.0,644.0,2057.0,317525.0,2470.0
180995,2017-08-01,hyde,37095,359500.0,44.0,186.0,4.0,0.0,4.0,1708.0,325878.0,51.0
181020,2017-08-01,brunswick,37019,309000.0,2190.0,117.0,448.0,64.0,476.0,1956.0,401139.0,3108.0
181063,2017-08-01,cumberland,37051,153700.0,2177.0,78.0,536.0,36.0,516.0,1750.0,180994.0,2837.0
181089,2017-08-01,anson,37007,113200.0,74.0,156.0,16.0,0.0,12.0,2000.0,159063.0,91.0
181224,2017-08-01,haywood,37087,299500.0,616.0,95.0,108.0,4.0,200.0,2160.0,407461.0,790.0
181245,2017-08-01,granville,37077,222445.0,114.0,90.0,28.0,4.0,28.0,2405.0,275367.0,156.0
181246,2017-08-01,hertford,37091,129900.0,97.0,171.0,8.0,0.0,12.0,1787.0,156227.0,105.0
181292,2017-08-01,forsyth,37067,216950.0,1481.0,70.0,480.0,36.0,464.0,2504.0,315014.0,1904.0
181348,2017-08-01,alamance,37001,199900.0,1154.0,73.0,388.0,36.0,396.0,2038.0,269601.0,1276.0
181448,2017-08-01,caswell,37033,224950.0,67.0,124.0,8.0,0.0,4.0,1940.0,372088.0,72.0
181484,2017-08-01,tyrrell,37177,139450.0,16.0,167.0,4.0,0.0,0.0,1950.0,171368.0,18.0
181497,2017-08-01,chowan,37041,237000.0,160.0,146.0,28.0,0.0,24.0,1996.0,284912.0,166.0
181538,2017-08-01,jackson,37099,395000.0,1128.0,139.0,108.0,4.0,136.0,2250.0,662167.0,1258.0
181559,2017-08-01,iredell,37097,357448.0,1115.0,73.0,308.0,56.0,460.0,2908.0,492599.0,1436.0
181576,2017-08-01,swain,37173,274900.0,187.0,147.0,24.0,0.0,8.0,1846.0,388997.0,207.0
181589,2017-08-01,polk,37149,399400.0,334.0,124.0,60.0,0.0,40.0,2482.0,566407.0,374.0
181591,2017-08-01,vance,37181,174950.0,103.0,87.0,40.0,0.0,16.0,1785.0,210321.0,124.0
181633,2017-08-01,bertie,37015,99500.0,48.0,158.0,4.0,0.0,4.0,1711.0,182792.0,54.0
181634,2017-08-01,dare,37055,439000.0,1021.0,135.0,156.0,4.0,136.0,2155.0,578933.0,1255.0
181638,2017-08-01,robeson,37155,139900.0,292.0,107.0,52.0,0.0,52.0,1950.0,158631.0,363.0
181641,2017-08-01,cherokee,37039,185000.0,819.0,103.0,160.0,0.0,104.0,1716.0,225662.0,821.0
181673,2017-08-01,davie,37059,259900.0,263.0,101.0,52.0,0.0,44.0,2035.0,356381.0,309.0
181728,2017-08-01,wilson,37195,134950.0,325.0,106.0,96.0,12.0,72.0,1849.0,168060.0,455.0
181744,2017-08-01,graham,37075,219900.0,104.0,121.0,8.0,0.0,4.0,1528.0,299763.0,111.0
181763,2017-08-01,mcdowell,37111,289000.0,302.0,109.0,64.0,0.0,40.0,2044.0,371933.0,327.0
181770,2017-08-01,moore,37125,302500.0,1092.0,105.0,220.0,12.0,160.0,2500.0,370653.0,1336.0
181846,2017-08-01,lincoln,37109,329900.0,466.0,69.0,136.0,20.0,184.0,2501.0,406723.0,652.0
181861,2017-08-01,macon,37113,349900.0,971.0,121.0,148.0,4.0,104.0,2121.0,575225.0,1111.0
181864,2017-08-01,orange,37135,412822.0,490.0,65.0,152.0,16.0,100.0,2604.0,533905.0,603.0
181908,2017-08-01,clay,37043,262400.0,451.0,133.0,44.0,4.0,60.0,2042.0,366790.0,451.0
181930,2017-08-01,chatham,37037,496950.0,443.0,101.0,100.0,4.0,76.0,3248.0,592355.0,538.0
181983,2017-08-01,jones,37103,144900.0,33.0,98.0,8.0,0.0,4.0,1768.0,168567.0,37.0
182006,2017-08-01,yancey,37199,272000.0,459.0,167.0,48.0,0.0,48.0,1887.0,371509.0,484.0
182034,2017-08-01,stokes,37169,218250.0,152.0,82.0,40.0,0.0,40.0,2585.0,317135.0,185.0
182058,2017-08-01,franklin,37069,289450.0,236.0,70.0,84.0,12.0,68.0,2419.0,302367.0,305.0
182129,2017-08-01,durham,37063,326200.0,605.0,51.0,388.0,28.0,204.0,2292.0,393864.0,962.0
182134,2017-08-01,catawba,37035,265700.0,825.0,83.0,276.0,8.0,204.0,2321.0,329771.0,1016.0
182137,2017-08-01,caldwell,37027,177250.0,285.0,97.0,80.0,4.0,48.0,1906.0,241826.0,360.0
182177,2017-08-01,pitt,37147,182450.0,597.0,71.0,208.0,8.0,116.0,2026.0,220768.0,968.0
182214,2017-08-01,carteret,37031,309000.0,1192.0,123.0,168.0,20.0,340.0,1800.0,383570.0,1497.0
182232,2017-08-01,duplin,37061,161950.0,158.0,104.0,20.0,0.0,28.0,1876.0,196469.0,188.0
182236,2017-08-01,lee,37105,214450.0,502.0,86.0,156.0,0.0,104.0,2300.0,233522.0,642.0
182290,2017-08-01,wayne,37191,160400.0,477.0,88.0,128.0,0.0,72.0,1836.0,179318.0,490.0
182301,2017-08-01,burke,37023,186858.0,415.0,86.0,128.0,0.0,60.0,1874.0,296367.0,447.0
182311,2017-08-01,camden,37029,279900.0,109.0,85.0,12.0,0.0,32.0,2226.0,309037.0,125.0
182328,2017-08-01,new hanover,37129,335000.0,1685.0,84.0,516.0,64.0,700.0,2158.0,513326.0,2576.0
182359,2017-08-01,rutherford,37161,243400.0,605.0,108.0,120.0,4.0,84.0,1935.0,344564.0,678.0
182377,2017-08-01,gates,37073,142950.0,35.0,97.0,0.0,0.0,4.0,1692.0,154608.0,39.0
182384,2017-08-01,washington,37187,114900.0,47.0,93.0,8.0,0.0,8.0,1566.0,163309.0,52.0
182390,2017-08-01,pender,37141,295700.0,372.0,85.0,92.0,32.0,152.0,2335.0,358401.0,550.0
182415,2017-08-01,northampton,37131,99700.0,79.0,138.0,4.0,0.0,8.0,1734.0,206691.0,93.0
182422,2017-08-01,pamlico,37137,291000.0,181.0,176.0,16.0,0.0,8.0,1870.0,351200.0,218.0
182447,2017-08-01,greene,37079,95900.0,30.0,101.0,8.0,0.0,0.0,1295.0,126955.0,33.0
182503,2017-08-01,nash,37127,143950.0,405.0,86.0,140.0,4.0,92.0,1872.0,187238.0,523.0
182557,2017-08-01,rockingham,37157,148900.0,530.0,117.0,92.0,4.0,116.0,1620.0,229860.0,595.0
182697,2017-08-01,davidson,37057,176695.0,561.0,97.0,148.0,0.0,140.0,1994.0,233344.0,665.0
182811,2017-08-01,sampson,37163,139900.0,92.0,95.0,28.0,4.0,20.0,1801.0,183895.0,118.0
182854,2017-08-01,lenoir,37107,124900.0,245.0,121.0,44.0,0.0,28.0,1833.0,141410.0,276.0
183207,2017-07-01,scotland,37165,135000.0,157.0,144.0,24.0,0.0,12.0,2010.0,165000.0,161.0
183271,2017-07-01,avery,37011,189900.0,524.0,105.0,52.0,4.0,64.0,1392.0,367230.0,524.0
183289,2017-07-01,martin,37117,99800.0,92.0,124.0,16.0,0.0,12.0,1624.0,111674.0,109.0
183304,2017-07-01,mcdowell,37111,289000.0,285.0,102.0,52.0,0.0,48.0,1985.0,374020.0,310.0
183357,2017-07-01,mitchell,37121,214000.0,287.0,153.0,32.0,0.0,40.0,1752.0,246241.0,296.0
183378,2017-07-01,macon,37113,365000.0,978.0,116.0,136.0,4.0,100.0,2081.0,572230.0,1103.0
183409,2017-07-01,stanly,37167,290000.0,299.0,112.0,76.0,4.0,100.0,2069.0,359918.0,392.0
183431,2017-07-01,franklin,37069,286142.0,233.0,73.0,96.0,4.0,36.0,2435.0,305475.0,304.0
183434,2017-07-01,buncombe,37021,425000.0,1331.0,62.0,432.0,56.0,604.0,2257.0,613895.0,1807.0
183456,2017-07-01,rutherford,37161,240000.0,609.0,101.0,100.0,4.0,104.0,1855.0,338431.0,691.0
183463,2017-07-01,columbus,37047,149000.0,168.0,94.0,36.0,0.0,36.0,1832.0,199794.0,209.0
183471,2017-07-01,carteret,37031,308000.0,1238.0,111.0,204.0,24.0,336.0,1800.0,384027.0,1535.0
183496,2017-07-01,hyde,37095,299000.0,44.0,199.0,4.0,0.0,4.0,1560.0,299089.0,49.0
183525,2017-07-01,haywood,37087,299000.0,633.0,80.0,140.0,12.0,224.0,2128.0,396318.0,798.0
183548,2017-07-01,wake,37183,394900.0,3982.0,57.0,1956.0,272.0,1388.0,2858.0,472665.0,5737.0
183561,2017-07-01,bertie,37015,99900.0,54.0,149.0,4.0,0.0,0.0,1746.0,187387.0,60.0
183580,2017-07-01,pender,37141,294900.0,366.0,84.0,96.0,20.0,124.0,2350.0,369671.0,566.0
183593,2017-07-01,iredell,37097,376052.0,1090.0,71.0,364.0,24.0,492.0,2981.0,517975.0,1428.0
183605,2017-07-01,davie,37059,268000.0,268.0,99.0,68.0,0.0,52.0,2224.0,333951.0,311.0
183614,2017-07-01,mecklenburg,37119,397400.0,3171.0,50.0,2016.0,448.0,1904.0,2788.0,546194.0,5358.0
183628,2017-07-01,duplin,37061,159900.0,156.0,112.0,32.0,4.0,28.0,1936.0,200804.0,188.0
183665,2017-07-01,gaston,37071,248990.0,625.0,65.0,280.0,60.0,268.0,2130.0,271190.0,977.0
183700,2017-07-01,richmond,37153,119000.0,192.0,92.0,52.0,0.0,40.0,1908.0,172574.0,210.0
183724,2017-07-01,wilkes,37193,200000.0,370.0,123.0,64.0,4.0,48.0,1920.0,327710.0,422.0
183778,2017-07-01,lincoln,37109,326990.0,472.0,62.0,148.0,28.0,176.0,2501.0,404903.0,651.0
183786,2017-07-01,granville,37077,225000.0,120.0,88.0,40.0,4.0,32.0,2304.0,268800.0,161.0
183788,2017-07-01,cherokee,37039,184900.0,825.0,103.0,152.0,4.0,104.0,1692.0,222333.0,826.0
183863,2017-07-01,chowan,37041,239000.0,162.0,137.0,12.0,0.0,28.0,2020.0,281726.0,168.0
183877,2017-07-01,jones,37103,132900.0,30.0,86.0,8.0,0.0,4.0,1658.0,146467.0,34.0
183884,2017-07-01,warren,37185,175000.0,40.0,90.0,8.0,0.0,8.0,2101.0,280968.0,46.0
183925,2017-07-01,yadkin,37197,209900.0,110.0,145.0,20.0,0.0,16.0,1728.0,286034.0,126.0
183981,2017-07-01,brunswick,37019,312900.0,2263.0,110.0,456.0,76.0,472.0,1950.0,402629.0,3176.0
184010,2017-07-01,camden,37029,279000.0,95.0,73.0,28.0,4.0,20.0,2202.0,295930.0,118.0
184011,2017-07-01,person,37145,239000.0,144.0,89.0,24.0,0.0,32.0,1894.0,327262.0,183.0
184040,2017-07-01,rowan,37159,184990.0,548.0,80.0,132.0,12.0,184.0,2069.0,264733.0,677.0
184048,2017-07-01,henderson,37089,391000.0,671.0,71.0,192.0,28.0,260.0,2566.0,532859.0,900.0
184108,2017-07-01,dare,37055,439000.0,1014.0,127.0,164.0,4.0,148.0,2168.0,569587.0,1228.0
184188,2017-07-01,burke,37023,189900.0,357.0,86.0,92.0,0.0,48.0,1860.0,305051.0,384.0
184257,2017-07-01,tyrrell,37177,139000.0,13.0,277.0,4.0,0.0,0.0,1935.0,159107.0,14.0
184293,2017-07-01,alamance,37001,198490.0,1016.0,67.0,340.0,28.0,232.0,2045.0,277143.0,1151.0
184297,2017-07-01,onslow,37133,182500.0,1644.0,92.0,412.0,76.0,444.0,1653.0,239777.0,2353.0
184433,2017-07-01,johnston,37101,249900.0,727.0,63.0,292.0,48.0,216.0,2329.0,274633.0,990.0
184462,2017-07-01,graham,37075,225000.0,106.0,106.0,20.0,0.0,8.0,1550.0,298542.0,111.0
184491,2017-07-01,polk,37149,399900.0,311.0,123.0,48.0,4.0,44.0,2510.0,579113.0,358.0
184504,2017-07-01,madison,37115,328000.0,207.0,121.0,32.0,4.0,44.0,1974.0,406805.0,227.0
