,date,County,county_fips,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,median_square_feet,average_listing_price,total_listing_count
199650,2/1/2017,craven,37049,180000,673,130,172,0,128,1862,227932,884
199670,2/1/2017,mcdowell,37111,257500,247,164,32,0,32,1894,333075,262
199718,2/1/2017,yancey,37199,274950,369,233,36,0,24,1893,348891,389
199760,2/1/2017,union,37179,415450,762,90,320,40,240,3348,509078,1069
199778,2/1/2017,mitchell,37121,199500,256,226,36,0,20,1739,245978,257
199783,2/1/2017,pamlico,37137,284500,208,293,24,0,16,1919,329910,239
199784,2/1/2017,polk,37149,334500,299,143,56,4,44,2083,486081,343
199793,2/1/2017,camden,37029,277200,73,124,20,0,8,2214,273863,89
199805,2/1/2017,beaufort,37013,221950,370,204,60,0,48,2035,254106,432
199845,2/1/2017,orange,37135,430000,370,95,156,4,48,2706,558354,474
199848,2/1/2017,halifax,37083,181950,213,149,68,0,12,2000,257241,261
199862,2/1/2017,surry,37171,155975,310,138,56,0,44,1987,224567,341
199869,2/1/2017,clay,37043,259700,345,203,36,4,16,2382,366560,347
199876,2/1/2017,madison,37115,310000,164,197,12,4,12,2044,411207,190
199889,2/1/2017,avery,37011,198450,198,223,20,0,12,1765,373880,200
199938,2/1/2017,currituck,37053,374495,586,136,148,20,84,2561,586683,664
199939,2/1/2017,guilford,37081,199500,1897,98,720,24,336,1934,290021,2378
199966,2/1/2017,pasquotank,37139,194250,260,111,64,0,48,2207,207565,295
200077,2/1/2017,moore,37125,295000,1189,115,280,20,136,2464,365544,1419
200083,2/1/2017,lincoln,37109,319900,401,91,152,20,108,2569,392187,525
200133,2/1/2017,alleghany,37005,217000,184,213,24,0,12,1750,273886,187
200161,2/1/2017,martin,37117,99850,89,204,16,0,4,1827,116474,106
200187,2/1/2017,macon,37113,342000,784,205,100,4,56,2118,526173,881
200191,2/1/2017,swain,37173,239900,155,232,12,0,8,1656,348317,173
200201,2/1/2017,wilson,37195,119450,382,173,96,4,40,1825,155789,514
200298,2/1/2017,hoke,37093,177750,300,100,72,4,44,1950,186241,412
200325,2/1/2017,randolph,37151,161700,490,121,144,0,68,1993,253590,575
200396,2/1/2017,chatham,37037,459900,398,114,116,16,84,3075,514127,475
200406,2/1/2017,henderson,37089,397300,547,114,188,8,132,2522,551856,775
200423,2/1/2017,anson,37007,92500,101,169,16,0,8,1639,157688,108
200450,2/1/2017,jackson,37099,349500,848,245,84,8,56,2250,585963,934
200477,2/1/2017,caswell,37033,272498,67,149,8,0,16,2673,382714,72
200481,2/1/2017,haywood,37087,274300,527,176,84,0,124,1921,357585,641
200485,2/1/2017,lee,37105,214400,477,99,148,8,64,2100,235411,600
200491,2/1/2017,wayne,37191,160900,478,123,104,0,84,1843,174991,495
200610,2/1/2017,rockingham,37157,128950,519,158,92,0,60,1616,217057,553
200617,2/1/2017,mecklenburg,37119,359700,2531,61,1848,272,912,2635,516841,4395
200747,2/1/2017,columbus,37047,144389,148,173,20,0,12,1715,186734,182
200786,2/1/2017,forsyth,37067,191700,1565,93,592,12,372,2446,279762,1945
200811,2/1/2017,durham,37063,293495,549,66,344,32,104,2160,354666,850
200829,2/1/2017,pender,37141,284900,356,102,100,12,80,2313,344669,553
200835,2/1/2017,transylvania,37175,392405,499,228,64,0,44,2400,704346,567
200837,2/1/2017,buncombe,37021,404153,955,111,352,28,272,2256,633995,1357
200841,2/1/2017,granville,37077,204925,120,69,40,0,20,2029,252494,146
200847,2/1/2017,perquimans,37143,249000,149,138,28,0,16,1653,287010,159
200863,2/1/2017,wake,37183,383370,3160,74,1768,204,764,2809,458201,4521
200922,2/1/2017,yadkin,37197,182000,129,128,28,0,16,2106,310122,141
200932,2/1/2017,richmond,37153,129950,193,129,28,0,24,1824,194380,201
200941,2/1/2017,caldwell,37027,152768,287,134,68,0,44,1807,224423,330
200978,2/1/2017,hyde,37095,270000,48,203,4,0,0,1497,286870,51
201009,2/1/2017,dare,37055,429000,993,150,184,4,116,2090,574443,1186
201010,2/1/2017,tyrrell,37177,149000,14,256,0,0,0,1950,196193,15
201052,2/1/2017,stanly,37167,273700,354,171,80,4,52,1945,421016,422
201084,2/1/2017,davie,37059,227450,257,140,48,4,48,1772,329294,290
201094,2/1/2017,watauga,37189,292500,1085,192,144,4,84,1835,423919,1091
201128,2/1/2017,cabarrus,37025,278772,530,66,304,44,216,2414,313086,764
201306,2/1/2017,harnett,37085,184950,916,94,220,4,220,2100,202126,1136
201330,2/1/2017,bertie,37015,98750,45,165,12,0,4,1764,157201,50
201364,2/1/2017,rowan,37159,168695,534,109,120,12,148,2002,233665,671
201528,1/1/2017,hoke,37093,171000,313,94,68,8,40,1900,182869,411
201557,1/1/2017,wake,37183,375000,3174,89,1380,216,696,2803,449338,4237
201668,1/1/2017,madison,37115,299500,176,173,8,0,24,1998,398059,197
201788,1/1/2017,halifax,37083,152450,209,134,20,4,8,1962,248574,251
201824,1/1/2017,moore,37125,296250,1145,127,232,12,120,2500,360796,1347
201828,1/1/2017,carteret,37031,289700,1164,171,192,8,120,1685,360006,1380
201832,1/1/2017,chowan,37041,239000,121,190,16,0,16,1557,293010,129
201902,1/1/2017,craven,37049,171450,671,131,136,8,112,1800,219839,856
201916,1/1/2017,northampton,37131,149900,70,198,8,0,4,2150,251879,77
201924,1/1/2017,person,37145,222200,150,141,24,0,12,1800,287694,175
202004,1/1/2017,hertford,37091,125000,97,209,8,0,4,1680,149317,104
202130,1/1/2017,vance,37181,149000,99,147,12,0,12,1800,187936,115
202136,1/1/2017,greene,37079,88900,21,149,0,0,0,1457,122418,28
202147,1/1/2017,sampson,37163,125000,102,121,32,0,28,1866,155429,121
202163,1/1/2017,alexander,37003,172400,132,128,16,0,24,1821,239099,147
202187,1/1/2017,richmond,37153,129900,199,123,32,0,36,1790,191459,213
202188,1/1/2017,brunswick,37019,292500,2176,140,512,60,328,1853,366996,2697
202241,1/1/2017,chatham,37037,454950,394,121,100,4,68,3032,519433,453
202259,1/1/2017,camden,37029,289900,68,119,8,0,12,2199,279115,77
202271,1/1/2017,ashe,37009,255000,390,207,32,0,20,1811,332225,392
202281,1/1/2017,buncombe,37021,398000,1001,108,228,32,280,2209,624504,1326
202308,1/1/2017,beaufort,37013,198900,377,212,32,0,32,2011,242095,434
202377,1/1/2017,lenoir,37107,125000,227,157,44,0,24,1817,146796,249
202383,1/1/2017,duplin,37061,153950,137,124,32,0,28,1905,190931,172
202396,1/1/2017,polk,37149,329700,311,151,24,0,36,2083,487332,349
202409,1/1/2017,rowan,37159,168695,561,104,124,4,160,1978,227021,679
202415,1/1/2017,edgecombe,37065,78250,162,198,16,0,12,1542,108597,169
202418,1/1/2017,jones,37103,166500,24,195,0,0,0,2116,186616,29
202422,1/1/2017,lee,37105,209450,471,104,112,4,68,2100,233603,587
202429,1/1/2017,bertie,37015,97000,49,169,0,0,4,1728,146127,51
202430,1/1/2017,franklin,37069,265000,226,120,48,4,28,2331,302413,294
202442,1/1/2017,warren,37185,188000,34,145,8,0,4,2289,260486,38
202509,1/1/2017,union,37179,399950,759,92,272,48,208,3251,490593,1003
202513,1/1/2017,yadkin,37197,183500,131,149,12,0,12,2518,305723,137
202529,1/1/2017,pamlico,37137,269700,202,291,12,0,16,1874,314919,228
202544,1/1/2017,anson,37007,95000,101,169,8,0,8,1649,153383,114
202576,1/1/2017,forsyth,37067,189900,1585,102,472,8,280,2200,272745,1806
202594,1/1/2017,dare,37055,424950,976,155,156,4,116,2068,569370,1137
202613,1/1/2017,wayne,37191,163500,475,125,92,0,76,1845,178818,486
202623,1/1/2017,hyde,37095,279900,47,215,4,0,0,1504,291317,53
202625,1/1/2017,bladen,37017,159700,84,152,24,0,12,1600,210152,97
202651,1/1/2017,burke,37023,177200,371,159,72,8,56,1923,289545,393
202704,1/1/2017,transylvania,37175,398500,506,225,44,0,40,2412,713409,565
202729,1/1/2017,alamance,37001,184900,916,103,164,16,152,1882,220221,995
202739,1/1/2017,jackson,37099,345000,857,233,52,4,44,2250,585095,946
202746,1/1/2017,watauga,37189,295450,1064,194,144,4,92,1876,436270,1069
202809,1/1/2017,rutherford,37161,199900,552,151,80,0,56,1816,287433,632
202810,1/1/2017,robeson,37155,127445,275,154,60,0,24,1850,151215,322
202816,1/1/2017,scotland,37165,113900,167,159,20,0,12,1854,143943,172
202820,1/1/2017,wilkes,37193,219900,269,131,56,0,24,1811,313412,316
202858,1/1/2017,harnett,37085,184450,903,99,244,12,176,2056,199200,1083
202879,1/1/2017,clay,37043,257700,351,188,24,0,28,2277,365867,352
202947,1/1/2017,rockingham,37157,123000,664,159,100,0,112,1570,203918,690
202986,1/1/2017,nash,37127,137750,493,159,56,0,40,1831,175721,542
203074,1/1/2017,randolph,37151,159900,484,129,68,4,64,2000,253859,541
203092,1/1/2017,davie,37059,226000,250,149,32,0,28,1814,329010,268
203152,1/1/2017,columbus,37047,139500,145,156,20,0,24,1737,179964,176
203194,1/1/2017,onslow,37133,167000,1791,128,388,96,408,1571,209524,2324
203202,1/1/2017,montgomery,37123,150000,46,156,16,0,4,2061,199684,51
203216,1/1/2017,mitchell,37121,199000,253,214,16,0,16,1706,240556,256
203230,1/1/2017,currituck,37053,392000,564,141,96,12,68,2590,601631,634
203273,1/1/2017,perquimans,37143,283000,137,149,16,0,16,1653,295132,141
203348,1/1/2017,caswell,37033,259900,70,147,12,0,8,2500,342260,74
203386,1/1/2017,martin,37117,99850,91,195,8,0,12,1774,117730,106
203434,1/1/2017,stanly,37167,262450,367,166,64,4,56,1870,398386,429
203510,1/1/2017,mecklenburg,37119,350000,2487,80,1368,264,828,2553,497604,4037
203538,1/1/2017,mcdowell,37111,262450,244,158,28,0,24,1880,334735,257
203548,1/1/2017,johnston,37101,229423,696,75,312,20,128,2263,249669,838
203563,1/1/2017,avery,37011,199900,199,206,24,0,16,1800,381494,199
203624,1/1/2017,caldwell,37027,142500,299,132,72,0,44,1711,219785,332
203676,1/1/2017,gaston,37071,189945,643,81,216,52,184,2033,250172,919
203680,1/1/2017,cabarrus,37025,281445,524,79,192,40,184,2391,302166,729
203704,1/1/2017,pitt,37147,170000,621,111,152,4,92,1879,202501,889
203737,1/1/2017,haywood,37087,269450,560,169,48,4,104,1908,350984,655
203745,1/1/2017,durham,37063,289950,573,84,264,36,140,2162,347528,807
203751,1/1/2017,iredell,37097,338083,884,109,200,40,260,2828,482244,1075
203752,1/1/2017,yancey,37199,266950,370,204,20,4,12,1882,337344,383
203753,1/1/2017,cumberland,37051,137700,1991,112,400,28,340,1650,173010,2470
203805,1/1/2017,orange,37135,415700,358,114,92,4,44,2677,539769,428
203887,1/1/2017,washington,37187,120000,36,145,4,0,4,1889,146347,39
203920,1/1/2017,pasquotank,37139,189900,237,128,56,0,44,2067,206713,258
203927,1/1/2017,henderson,37089,377000,580,116,136,16,140,2466,537200,742
203955,1/1/2017,wilson,37195,124000,412,179,60,0,68,1836,155038,518
203989,1/1/2017,new hanover,37129,329500,1449,113,392,64,436,2111,496213,2043
204022,1/1/2017,graham,37075,189000,92,211,8,0,4,1500,251050,94
204028,1/1/2017,davidson,37057,164900,555,128,96,4,84,2221,222783,621
204037,1/1/2017,surry,37171,159450,299,142,56,0,44,2183,232440,324
204043,1/1/2017,swain,37173,239450,148,229,4,0,8,1656,346402,172
204060,1/1/2017,lincoln,37109,318750,403,93,80,28,68,2468,371716,497
204183,1/1/2017,catawba,37035,199000,763,117,168,8,116,2003,275322,884
204190,1/1/2017,cleveland,37045,141200,434,146,76,0,72,1722,191701,471
204195,1/1/2017,alleghany,37005,212500,188,204,16,0,12,1775,271186,190
204196,1/1/2017,tyrrell,37177,179000,16,228,0,0,0,1950,209779,19
204336,1/1/2017,guilford,37081,195500,2034,101,552,24,340,1896,277909,2358
204346,1/1/2017,granville,37077,183490,123,94,36,0,12,2037,242941,156
204352,1/1/2017,macon,37113,339000,796,213,100,0,52,2012,510621,879
204361,1/1/2017,cherokee,37039,174950,737,153,72,4,64,1604,217154,739
204380,1/1/2017,stokes,37169,179900,138,151,28,0,24,1854,289784,156
204386,1/1/2017,pender,37141,277450,357,125,92,16,88,2311,322658,528
204466,1/1/2017,gates,37073,151950,32,127,4,0,4,1920,168943,35
204545,12/1/2016,hertford,37091,125000,100,187,8,0,4,1680,143175,104
204598,12/1/2016,surry,37171,164900,317,151,44,0,32,1600,236849,340
204622,12/1/2016,cleveland,37045,139900,474,129,52,4,24,1719,189715,512
204640,12/1/2016,rutherford,37161,209900,622,136,48,4,64,1860,298097,692
204703,12/1/2016,bertie,37015,98000,54,148,4,0,0,1680,148618,56
204742,12/1/2016,moore,37125,295000,1181,127,176,20,92,2500,364381,1416
204747,12/1/2016,forsyth,37067,189900,1704,99,260,8,220,2200,276180,1961
204748,12/1/2016,watauga,37189,299900,1216,186,76,4,84,1971,446266,1219
204782,12/1/2016,buncombe,37021,395000,1117,92,184,32,308,2184,613522,1493
204788,12/1/2016,lee,37105,214900,512,113,76,0,44,2100,232998,627
204794,12/1/2016,guilford,37081,192500,2187,94,448,24,244,1855,273774,2528
204798,12/1/2016,perquimans,37143,249900,152,141,16,0,12,1932,290567,157
204803,12/1/2016,new hanover,37129,330000,1532,106,332,24,188,2112,504420,2170
204805,12/1/2016,craven,37049,169900,718,130,88,4,88,1775,217635,924
204968,12/1/2016,brunswick,37019,299500,2214,140,260,24,252,1901,378834,2814
204988,12/1/2016,caldwell,37027,139900,328,123,52,0,40,1722,219475,370
205021,12/1/2016,tyrrell,37177,149000,20,182,0,0,0,1935,204252,22
205040,12/1/2016,pasquotank,37139,179900,244,119,32,0,20,2016,203019,272
205065,12/1/2016,cabarrus,37025,275000,558,80,164,24,144,2332,300519,792
205109,12/1/2016,orange,37135,415000,384,108,56,0,32,2650,533034,474
205123,12/1/2016,pitt,37147,169900,668,109,128,8,68,1878,200077,976
205128,12/1/2016,robeson,37155,132000,287,162,32,0,16,1762,151462,341
205155,12/1/2016,pamlico,37137,269500,213,285,8,0,12,1919,315894,242
205240,12/1/2016,johnston,37101,239900,669,78,188,12,168,2307,259980,842
205251,12/1/2016,harnett,37085,186500,891,101,128,8,120,2050,198954,1064
205258,12/1/2016,greene,37079,89900,25,121,4,0,8,1386,126467,30
205305,12/1/2016,stanly,37167,265000,408,151,40,0,40,1902,394422,469
205316,12/1/2016,sampson,37163,129900,106,129,16,0,16,1817,157884,127
205346,12/1/2016,rockingham,37157,122000,711,150,44,0,64,1549,196998,743
205348,12/1/2016,hyde,37095,275000,47,223,4,0,0,1493,287274,55
205376,12/1/2016,mitchell,37121,199999,267,201,12,0,16,1729,255530,272
205411,12/1/2016,montgomery,37123,159000,47,135,0,0,8,1988,200766,51
205454,12/1/2016,randolph,37151,159900,511,109,68,0,28,2007,249939,578
205462,12/1/2016,vance,37181,145000,119,131,12,0,12,1800,194988,131
205468,12/1/2016,ashe,37009,250000,457,193,20,0,20,1800,322516,459
205516,12/1/2016,union,37179,399998,854,84,164,44,172,3260,492901,1090
205556,12/1/2016,iredell,37097,340000,924,100,152,16,204,2852,485283,1151
205698,12/1/2016,chatham,37037,475000,410,121,72,8,24,3139,558650,470
205722,12/1/2016,scotland,37165,116900,179,162,12,0,4,1926,146545,188
205788,12/1/2016,yadkin,37197,185000,129,131,8,0,4,2518,307832,138
205810,12/1/2016,duplin,37061,159900,144,133,24,0,20,1992,193439,179
205873,12/1/2016,franklin,37069,264900,261,95,36,8,32,2293,301608,323
205880,12/1/2016,warren,37185,189000,36,130,0,0,0,2178,263230,42
205899,12/1/2016,jones,37103,175000,28,165,4,0,8,2143,204385,35
205908,12/1/2016,onslow,37133,163000,1914,123,232,84,296,1560,206725,2463
205911,12/1/2016,cumberland,37051,132700,2161,108,356,12,292,1650,169234,2641
205915,12/1/2016,alexander,37003,174900,150,99,20,0,16,1859,242507,161
205919,12/1/2016,lincoln,37109,309900,409,90,80,16,64,2469,364389,510
205938,12/1/2016,durham,37063,279900,632,75,200,48,112,2115,342859,892
205943,12/1/2016,wilkes,37193,229000,265,115,32,0,12,1875,315082,313
205944,12/1/2016,chowan,37041,229000,137,184,8,0,4,1340,285471,142
205990,12/1/2016,swain,37173,239000,168,214,8,0,8,1656,345877,192
206031,12/1/2016,halifax,37083,148500,243,133,24,0,16,1924,238071,287
206038,12/1/2016,wilson,37195,115000,436,175,40,4,40,1818,152435,548
206049,12/1/2016,polk,37149,339000,348,138,44,0,32,2085,479747,387
206096,12/1/2016,macon,37113,349000,901,199,36,0,52,2160,528311,1002
206120,12/1/2016,caswell,37033,260000,80,126,8,0,8,2230,336225,82
206164,12/1/2016,transylvania,37175,398000,568,218,32,0,36,2432,696530,623
206210,12/1/2016,catawba,37035,194900,814,116,100,4,100,2022,274561,955
206269,12/1/2016,washington,37187,125000,40,143,4,0,0,1814,155512,44
206299,12/1/2016,alleghany,37005,229000,219,205,8,0,4,1788,272889,221
206317,12/1/2016,jackson,37099,349000,1010,220,48,4,56,2250,585739,1102
206327,12/1/2016,richmond,37153,130000,201,121,36,0,20,1790,193945,216
206371,12/1/2016,nash,37127,139900,565,145,56,4,72,1871,181278,618
206381,12/1/2016,anson,37007,90000,102,144,8,4,16,1637,144238,118
206401,12/1/2016,lenoir,37107,119900,246,170,20,0,24,1806,144902,273
206515,12/1/2016,columbus,37047,139777,174,138,12,0,12,1708,176893,206
206585,12/1/2016,davie,37059,227000,256,135,32,4,24,1918,326269,289
206601,12/1/2016,gaston,37071,184900,667,81,152,36,128,1957,245489,974
206617,12/1/2016,granville,37077,186990,138,106,28,0,12,2184,246077,167
206621,12/1/2016,mecklenburg,37119,348000,2763,73,916,172,908,2536,489824,4497
206787,12/1/2016,mcdowell,37111,272500,276,163,16,0,32,1999,355748,292
206815,12/1/2016,person,37145,199900,166,137,32,0,8,1737,277586,194
206869,12/1/2016,haywood,37087,275000,639,158,56,8,128,1982,359151,753
206962,12/1/2016,davidson,37057,162000,599,114,84,4,56,2460,222977,667
206976,12/1/2016,carteret,37031,289500,1220,173,104,8,88,1696,359303,1437
206978,12/1/2016,wayne,37191,164900,516,113,64,0,40,1860,178952,525
206992,12/1/2016,graham,37075,199900,95,227,4,0,4,1584,272717,96
207112,12/1/2016,camden,37029,289900,84,113,12,0,8,2320,282874,98
207160,12/1/2016,currituck,37053,379900,599,141,52,4,40,2600,591424,663
207196,12/1/2016,cherokee,37039,174900,807,150,52,4,44,1560,216391,809
207222,12/1/2016,bladen,37017,159700,80,163,4,0,0,1601,224596,91
207290,12/1/2016,edgecombe,37065,79900,177,187,20,0,16,1542,110823,179
207292,12/1/2016,hoke,37093,172000,345,95,60,4,44,1950,180395,439
207299,12/1/2016,yancey,37199,269000,425,184,16,0,28,1886,342662,443
207311,12/1/2016,alamance,37001,189000,1016,86,204,12,168,1915,222223,1092
207323,12/1/2016,gates,37073,150000,29,118,4,0,4,1920,163468,33
207325,12/1/2016,wake,37183,374900,3488,80,976,108,572,2800,449032,4671
207340,12/1/2016,dare,37055,414900,1005,158,92,0,96,2052,555517,1187
207350,12/1/2016,avery,37011,210000,225,200,20,0,12,1810,399210,225
207424,12/1/2016,madison,37115,299000,200,169,16,0,20,2000,387950,223
207447,12/1/2016,clay,37043,272500,395,182,20,0,12,2405,373242,395
207462,12/1/2016,burke,37023,175900,457,163,12,0,24,1919,276828,476
207466,12/1/2016,northampton,37131,179900,75,177,12,0,8,2140,264734,80
207473,12/1/2016,rowan,37159,160490,608,98,96,4,120,1901,220403,711
207491,12/1/2016,martin,37117,89900,107,179,8,0,8,1646,110818,118
207504,12/1/2016,henderson,37089,357516,653,101,100,28,156,2416,521398,845
207547,12/1/2016,stokes,37169,172900,159,150,20,0,16,1854,259336,173
207549,12/1/2016,pender,37141,279900,377,128,52,20,32,2308,344482,552
207556,12/1/2016,beaufort,37013,197500,420,207,20,0,32,2050,241100,478
207601,11/1/2016,durham,37063,279945,738,65,304,36,172,2127,347336,1049
207637,11/1/2016,wake,37183,374426,3882,67,1340,144,1096,2799,446797,5267
207692,11/1/2016,mecklenburg,37119,349950,3199,64,1312,232,1300,2564,495440,5207
207725,11/1/2016,alexander,37003,179900,145,95,32,0,12,1862,245823,166
207740,11/1/2016,hertford,37091,124900,103,187,4,0,4,1768,152546,109
207773,11/1/2016,polk,37149,337500,373,148,44,4,24,2102,468394,405
207776,11/1/2016,mitchell,37121,218900,287,177,12,0,20,1749,260444,297
207785,11/1/2016,rowan,37159,162245,643,91,172,12,128,1882,219176,767
207853,11/1/2016,jones,37103,170000,32,147,8,0,4,2143,200918,38
207854,11/1/2016,haywood,37087,276800,716,145,56,8,148,2007,366306,868
207928,11/1/2016,scotland,37165,124000,193,151,16,0,16,1948,147285,199
208031,11/1/2016,stokes,37169,167200,170,128,32,0,20,1728,223012,191
208033,11/1/2016,pender,37141,276437,408,112,48,8,76,2295,342628,601
208047,11/1/2016,orange,37135,430000,446,104,76,8,56,2782,527421,579
208063,11/1/2016,camden,37029,281714,91,107,8,0,8,2236,282200,109
208094,11/1/2016,madison,37115,290900,221,150,12,0,36,2008,368533,245
208098,11/1/2016,davie,37059,240950,286,126,48,0,40,1918,344412,323
208102,11/1/2016,yadkin,37197,185000,140,100,16,0,20,2518,298317,150
208144,11/1/2016,watauga,37189,302450,1350,167,96,0,84,1989,443802,1352
208166,11/1/2016,wayne,37191,165000,537,101,68,4,72,1866,177986,549
208194,11/1/2016,pitt,37147,169450,711,101,140,8,124,1900,202090,1024
208220,11/1/2016,dare,37055,417000,1067,159,120,0,116,2073,551467,1287
208263,11/1/2016,henderson,37089,359900,742,94,140,16,192,2438,523324,976
208295,11/1/2016,cumberland,37051,130000,2221,101,400,28,352,1650,167676,2739
208309,11/1/2016,yancey,37199,275000,473,173,36,0,36,1868,356716,496
208312,11/1/2016,warren,37185,199900,40,131,8,0,0,2400,284263,48
208354,11/1/2016,alleghany,37005,229950,223,178,12,0,16,1822,281264,225
208393,11/1/2016,lee,37105,211625,541,107,88,12,84,2271,231471,670
208463,11/1/2016,avery,37011,236250,274,185,16,0,16,1962,415143,275
208484,11/1/2016,beaufort,37013,189900,446,194,36,0,44,2021,233580,503
208488,11/1/2016,craven,37049,173900,753,126,124,4,120,1823,221782,998
208497,11/1/2016,stanly,37167,282450,432,145,48,4,56,1930,405399,496
208506,11/1/2016,iredell,37097,348700,1010,92,216,36,304,2859,500959,1297
208521,11/1/2016,rutherford,37161,220000,707,126,64,0,76,1899,304023,776
208533,11/1/2016,pasquotank,37139,175000,261,107,40,0,20,2000,200975,289
208605,11/1/2016,wilson,37195,122950,448,155,44,4,76,1864,158885,568
208651,11/1/2016,perquimans,37143,244950,156,139,28,0,4,1932,290467,161
208717,11/1/2016,nash,37127,139900,588,124,96,0,88,1897,177620,647
208726,11/1/2016,brunswick,37019,299000,2319,132,364,28,236,1901,377623,2974
208732,11/1/2016,hyde,37095,310000,49,211,0,0,0,1497,287463,56
208744,11/1/2016,northampton,37131,189900,72,160,4,0,4,2138,271885,77
208774,11/1/2016,martin,37117,84700,113,169,12,0,8,1645,106585,124
208803,11/1/2016,bladen,37017,153950,88,143,8,0,8,1592,211136,100
208897,11/1/2016,richmond,37153,138950,203,109,28,0,20,1784,199393,219
208929,11/1/2016,wilkes,37193,224900,285,112,44,4,32,1892,314427,326
208939,11/1/2016,surry,37171,162400,318,148,40,0,40,1600,235635,341
208955,11/1/2016,anson,37007,99900,98,160,12,0,4,1650,141394,118
208971,11/1/2016,ashe,37009,249900,470,171,32,0,48,1795,317742,471
209055,11/1/2016,buncombe,37021,392450,1269,83,280,32,440,2211,604338,1721
209075,11/1/2016,lenoir,37107,119900,269,150,28,0,20,1842,145628,294
209099,11/1/2016,graham,37075,220000,98,205,0,0,4,1585,274655,99
209106,11/1/2016,davidson,37057,163900,616,103,124,0,96,2261,227159,706
209120,11/1/2016,macon,37113,349900,1006,181,68,4,72,2245,537734,1132
209121,11/1/2016,cabarrus,37025,279950,619,75,224,36,208,2450,310899,880
209127,11/1/2016,jackson,37099,350000,1084,200,56,0,76,2250,594446,1216
209130,11/1/2016,columbus,37047,144900,180,138,28,0,12,1718,180567,220
209132,11/1/2016,franklin,37069,264950,285,85,64,4,44,2263,301695,358
209162,11/1/2016,cherokee,37039,177000,849,140,116,0,80,1599,218408,850
209193,11/1/2016,chatham,37037,478500,449,124,56,4,72,3210,565079,516
209198,11/1/2016,union,37179,407158,919,79,292,32,316,3317,498517,1214
209205,11/1/2016,swain,37173,237000,174,180,8,0,12,1764,345029,201
209216,11/1/2016,cleveland,37045,142400,488,112,60,0,40,1726,189378,529
209240,11/1/2016,mcdowell,37111,274900,292,149,28,0,40,1958,357448,314
209253,11/1/2016,transylvania,37175,399000,621,197,36,4,64,2443,686350,677
209265,11/1/2016,new hanover,37129,325000,1652,97,356,24,292,2110,495609,2306
209325,11/1/2016,washington,37187,125000,39,136,4,0,0,1814,160424,45
209415,11/1/2016,person,37145,202000,172,124,28,0,16,1724,279942,202
209424,11/1/2016,currituck,37053,399000,610,144,84,0,56,2630,598536,701
209441,11/1/2016,johnston,37101,247923,678,75,192,8,160,2367,259969,884
209500,11/1/2016,onslow,37133,162950,2010,114,304,80,384,1571,208091,2625
209509,11/1/2016,forsyth,37067,190000,1881,87,420,12,324,2200,278074,2198
209540,11/1/2016,montgomery,37123,179700,50,118,8,0,12,2061,226357,55
209547,11/1/2016,caswell,37033,257450,84,122,8,0,12,2280,341101,87
209584,11/1/2016,moore,37125,289900,1255,119,204,16,152,2514,358156,1465
209593,11/1/2016,harnett,37085,187450,914,91,184,4,128,2087,199543,1099
209594,11/1/2016,gates,37073,164750,32,105,0,0,4,1919,171933,36
209615,11/1/2016,vance,37181,139900,133,113,8,0,16,1728,191510,148
209626,11/1/2016,edgecombe,37065,79900,186,173,16,0,24,1544,110226,187
209644,11/1/2016,bertie,37015,98500,59,120,12,0,4,1682,152666,61
209664,11/1/2016,halifax,37083,179950,259,134,28,0,20,2049,259743,306
209690,11/1/2016,sampson,37163,133000,108,113,12,0,4,1841,162805,131
209741,11/1/2016,caldwell,37027,144900,365,111,52,0,36,1732,219868,395
209743,11/1/2016,greene,37079,95900,37,78,0,0,4,1384,129698,41
209755,11/1/2016,catawba,37035,192400,916,104,164,16,144,2006,273826,1044
209765,11/1/2016,gaston,37071,189500,718,77,232,40,204,1966,246040,1087
209773,11/1/2016,rockingham,37157,124950,759,144,92,0,112,1569,195224,800
209809,11/1/2016,hoke,37093,169450,354,93,76,4,60,1850,176695,467
209825,11/1/2016,robeson,37155,138450,322,160,40,0,32,1850,158072,387
209835,11/1/2016,duplin,37061,149900,165,126,24,0,28,1915,184494,199
209845,11/1/2016,alamance,37001,188400,1054,78,284,28,176,1877,221171,1151
209852,11/1/2016,burke,37023,176200,492,136,40,0,24,1900,276467,503
209907,11/1/2016,clay,37043,266500,425,173,28,0,28,2300,359848,425
209914,11/1/2016,randolph,37151,159900,532,111,104,0,72,1882,250802,612
209927,11/1/2016,pamlico,37137,275000,218,272,12,0,16,1867,317830,253
209960,11/1/2016,granville,37077,217450,126,102,28,0,16,2247,250127,157
209975,11/1/2016,guilford,37081,193670,2352,87,612,24,464,1800,272688,2723
210093,11/1/2016,chowan,37041,239000,133,179,12,0,12,1340,292049,141
210127,11/1/2016,tyrrell,37177,139500,21,177,0,0,0,1906,191940,25
210187,11/1/2016,carteret,37031,294000,1289,162,160,4,168,1712,363666,1519
210325,11/1/2016,lincoln,37109,309900,410,93,88,20,88,2564,372104,534
210860,10/1/2016,nash,37127,139900,625,110,76,0,100,1852,175400,675
211003,10/1/2016,johnston,37101,239900,713,73,224,24,184,2329,255858,898
211027,10/1/2016,catawba,37035,195000,994,95,208,8,176,2048,276319,1073
